country,year,sex,age,suicides/100k pop,gdp_per_capita ($),generation,GDP_for_year ($),log_rate
1,2014,0,4,0,14093,0,1280133333,0
1,2014,0,5,0,14093,5,1280133333,0
1,2014,1,0,0,14093,4,1280133333,0
1,2014,1,1,0,14093,4,1280133333,0
1,2014,1,2,0,14093,2,1280133333,0
1,2014,1,3,0,14093,3,1280133333,0
1,2014,1,4,0,14093,0,1280133333,0
1,2014,1,5,0,14093,5,1280133333,0
1,2015,0,4,15.62,14853,0,1364863037,2.810606789
1,2015,0,0,0,14853,4,1364863037,0
1,2015,0,1,0,14853,4,1364863037,0
1,2015,0,2,0,14853,2,1364863037,0
1,2015,0,3,0,14853,3,1364863037,0
1,2015,0,5,0,14853,5,1364863037,0
1,2015,1,0,0,14853,4,1364863037,0
1,2015,1,1,0,14853,4,1364863037,0
1,2015,1,2,0,14853,2,1364863037,0
1,2015,1,3,0,14853,3,1364863037,0
1,2015,1,4,0,14853,0,1364863037,0
1,2015,1,5,0,14853,5,1364863037,0
2,1985,1,5,55.65,3264,1,1777644316,4.036891987
2,1985,1,4,24.29,3264,1,1777644316,3.230409061
2,1985,1,2,12.37,3264,5,1777644316,2.593013391
2,1985,0,4,9.11,3264,1,1777644316,2.313525033
2,1985,1,1,7.92,3264,0,1777644316,2.188295947
2,1985,0,5,7.64,3264,1,1777644316,2.156402583
2,1985,1,0,6.46,3264,2,1777644316,2.009555414
2,1985,0,2,4.23,3264,5,1777644316,1.654411278
2,1985,0,1,2.97,3264,0,1777644316,1.378766095
2,1985,0,0,2.93,3264,2,1777644316,1.368639426
2,1985,1,3,0.53,3264,2,1777644316,0.425267735
2,1985,0,3,0.37,3264,2,1777644316,0.31481074
2,1986,1,5,63.01,4072,1,734706933,4.159039321
2,1986,1,4,26.39,4072,1,734706933,3.310177983
2,1986,1,2,14.2,4072,5,734706933,2.721295428
2,1986,1,1,9.3,4072,0,734706933,2.332143895
2,1986,0,5,8.89,4072,1,734706933,2.291524146
2,1986,0,4,8.67,4072,1,734706933,2.269028309
2,1986,1,0,7.66,4072,2,734706933,2.158714723
2,1986,0,2,5.57,4072,5,734706933,1.882513832
2,1986,0,1,4.37,4072,0,734706933,1.680827909
2,1986,0,0,4.27,4072,2,734706933,1.662030363
2,1986,1,3,0.33,4072,2,734706933,0.285178942
2,1986,0,3,0.24,4072,2,734706933,0.21511138
2,1987,1,5,54.08,4026,1,562958338,4.008786674
2,1987,1,4,26.15,4026,1,562958338,3.301377046
2,1987,1,2,14.14,4026,5,562958338,2.717340248
2,1987,0,5,10.42,4026,1,562958338,2.435366204
2,1987,0,4,9.54,4026,1,562958338,2.355177543
2,1987,1,1,8.44,4026,0,562958338,2.24495598
2,1987,1,0,7.27,4026,2,562958338,2.112634509
2,1987,0,2,6.11,4026,5,562958338,1.961502244
2,1987,0,1,4,4026,0,562958338,1.609437912
2,1987,0,0,3.88,4026,2,562958338,1.58514522
2,1987,1,3,0.48,4026,2,562958338,0.392042088
2,1987,0,3,0.47,4026,2,562958338,0.385262401
2,1988,1,5,55.1,4458,1,1652765612,4.027135813
2,1988,1,4,26.46,4458,1,1652765612,3.3127304
2,1988,1,2,13.62,4458,5,1652765612,2.682390454
2,1988,0,5,10.13,4458,1,1652765612,2.409644165
2,1988,0,4,9.66,4458,1,1652765612,2.366498419
2,1988,1,1,9.45,4458,0,1652765612,2.346601978
2,1988,1,0,8.36,4458,2,1652765612,2.23644529
2,1988,0,2,5.64,4458,5,1652765612,1.893111963
2,1988,0,0,4.11,4458,2,1652765612,1.631199404
2,1988,0,1,2.74,4458,0,1652765612,1.319085611
2,1988,1,3,0.62,4458,2,1652765612,0.482426149
2,1988,0,3,0.35,4458,2,1652765612,0.300104592
2,1989,1,5,52,2670,1,672513292,3.970291914
2,1989,1,4,26.03,2670,1,672513292,3.29694736
2,1989,1,2,12.97,2670,5,672513292,2.636912173
2,1989,0,5,10.45,2670,1,672513292,2.43798973
2,1989,1,1,9.58,2670,0,672513292,2.358965426
2,1989,0,4,8.22,2670,1,672513292,2.221375038
2,1989,1,0,7.22,2670,2,672513292,2.106570209
2,1989,0,2,4.66,2670,5,672513292,1.733423892
2,1989,0,1,3.71,2670,0,672513292,1.549687908
2,1989,0,0,3.19,2670,2,672513292,1.432700734
2,1989,1,3,0.55,2670,2,672513292,0.438254931
2,1989,0,3,0.35,2670,2,672513292,0.300104592
2,1990,1,5,54.97,4859,1,381552053,4.024815833
2,1990,1,4,23.59,4859,1,381552053,3.202339856
2,1990,1,2,12.13,4859,5,381552053,2.574899688
2,1990,0,5,9.49,4859,1,381552053,2.350422422
2,1990,1,1,7.92,4859,0,381552053,2.188295947
2,1990,0,4,7.67,4859,1,381552053,2.159868791
2,1990,1,0,6.6,4859,2,381552053,2.028148247
2,1990,0,2,4.5,4859,5,381552053,1.704748092
2,1990,0,0,3.54,4859,2,381552053,1.512927012
2,1990,0,1,3.38,4859,0,381552053,1.477048724
2,1990,1,3,0.67,4859,2,381552053,0.512823626
2,1990,0,3,0.44,4859,2,381552053,0.364643114
2,1991,1,5,46.46,6404,1,741423244,3.859887251
2,1991,1,4,21.08,6404,5,741423244,3.094672221
2,1991,1,2,11.12,6404,0,741423244,2.494856981
2,1991,1,1,9.4,6404,0,741423244,2.341805806
2,1991,0,5,7.6,6404,1,741423244,2.151762203
2,1991,0,4,6.74,6404,5,741423244,2.046401688
2,1991,1,0,6.54,6404,2,741423244,2.020222182
2,1991,0,2,3.6,6404,0,741423244,1.526056303
2,1991,0,1,3.33,6404,0,741423244,1.465567542
2,1991,0,0,2.27,6404,2,741423244,1.184789985
2,1991,1,3,0.83,6404,4,741423244,0.604315967
2,1991,0,3,0.27,6404,4,741423244,0.2390169
2,1992,1,5,47.91,7615,1,1155350514,3.889981875
2,1992,1,4,23.25,7615,5,1155350514,3.188416617
2,1992,1,2,13.49,7615,0,1155350514,2.673458756
2,1992,1,1,9.84,7615,0,1155350514,2.383242996
2,1992,1,0,8.79,7615,2,1155350514,2.281361457
2,1992,0,5,6.78,7615,1,1155350514,2.051556338
2,1992,0,4,5.79,7615,5,1155350514,1.915450942
2,1992,0,2,3.73,7615,0,1155350514,1.553925203
2,1992,0,1,3.39,7615,0,1155350514,1.479329227
2,1992,0,0,2.84,7615,2,1155350514,1.345472367
2,1992,1,3,0.65,7615,4,1155350514,0.500775288
2,1992,0,3,0.4,7615,4,1155350514,0.336472237
2,1993,1,5,55.37,7768,1,518513735,4.031937102
2,1993,1,4,23.95,7768,5,518513735,3.216873822
2,1993,1,2,13.48,7768,0,518513735,2.672768387
2,1993,1,1,9.97,7768,0,518513735,2.395164274
2,1993,0,5,8.3,7768,1,518513735,2.2300144
2,1993,1,0,8.01,7768,2,518513735,2.198335072
2,1993,0,4,4.91,7768,5,518513735,1.776645831
2,1993,0,2,3.77,7768,0,518513735,1.562346305
2,1993,0,1,3.24,7768,0,518513735,1.444563269
2,1993,0,0,2.54,7768,2,518513735,1.264126727
2,1993,1,3,0.74,7768,4,518513735,0.553885113
2,1993,0,3,0.49,7768,4,518513735,0.39877612
2,1994,1,5,45.38,8328,1,258037760,3.836868332
2,1994,1,4,23.22,8328,5,258037760,3.187178738
2,1994,1,2,14.13,8328,0,258037760,2.716679528
2,1994,1,1,9.54,8328,0,258037760,2.355177543
2,1994,1,0,8.26,8328,2,258037760,2.225704049
2,1994,0,4,5.2,8328,5,258037760,1.824549292
2,1994,0,5,4.72,8328,1,258037760,1.743968805
2,1994,0,2,4.12,8328,0,258037760,1.633154439
2,1994,0,0,3.3,8328,2,258037760,1.458615023
2,1994,0,1,3.04,8328,0,258037760,1.396244692
2,1994,1,3,0.8,8328,4,258037760,0.587786665
2,1994,0,3,0.34,8328,4,258037760,0.292669614
2,1995,1,5,43.8,8232,1,333712240,3.802208139
2,1995,1,4,23.26,8232,5,333712240,3.188828904
2,1995,1,2,12.8,8232,0,333712240,2.624668592
2,1995,1,1,9.06,8232,2,333712240,2.308567165
2,1995,1,0,8.9,8232,2,333712240,2.292534757
2,1995,0,5,6.6,8232,1,333712240,2.028148247
2,1995,0,4,5.1,8232,5,333712240,1.808288771
2,1995,0,2,3.52,8232,0,333712240,1.508511994
2,1995,0,0,3.31,8232,2,333712240,1.460937904
2,1995,0,1,2.59,8232,2,333712240,1.278152203
2,1995,0,3,0.58,8232,4,333712240,0.457424847
2,1995,1,3,0.45,8232,4,333712240,0.371563556
2,1996,1,5,42.4,8563,1,1566810352,3.770459441
2,1996,1,4,20.75,8563,5,1566810352,3.079613758
2,1996,1,2,13.62,8563,0,1566810352,2.682390454
2,1996,1,1,9.25,8563,2,1566810352,2.327277706
2,1996,1,0,8.79,8563,2,1566810352,2.281361457
2,1996,0,5,7.7,8563,1,1566810352,2.163323026
2,1996,0,4,4.94,8563,5,1566810352,1.781709133
2,1996,0,2,4.38,8563,0,1566810352,1.682688374
2,1996,0,0,3.36,8563,2,1566810352,1.472472057
2,1996,0,1,2.14,8563,2,1566810352,1.1442228
2,1996,1,3,0.42,8563,4,1566810352,0.350656872
2,1996,0,3,0.28,8563,4,1566810352,0.246860078
2,1997,1,5,39.78,9057,1,801223872,3.708191765
2,1997,1,4,20.29,9057,5,801223872,3.058237479
2,1997,1,2,12.73,9057,0,801223872,2.61958322
2,1997,1,1,8.66,9057,2,801223872,2.267993648
2,1997,1,0,8.13,9057,2,801223872,2.211565695
2,1997,0,5,5.5,9057,1,801223872,1.871802177
2,1997,0,4,4.91,9057,5,801223872,1.776645831
2,1997,0,2,4.04,9057,0,801223872,1.617406082
2,1997,0,0,3.57,9057,2,801223872,1.519513205
2,1997,0,1,2.91,9057,2,801223872,1.363537374
2,1997,1,3,0.55,9057,4,801223872,0.438254931
2,1997,0,3,0.33,9057,4,801223872,0.285178942
2,1998,1,5,39.87,9126,1,1699460720,3.710396298
2,1998,1,4,22.77,9126,5,1699460720,3.168424281
2,1998,1,2,12.73,9126,0,1699460720,2.61958322
2,1998,1,0,10.08,9126,2,1699460720,2.405141681
2,1998,1,1,10.05,9126,2,1699460720,2.402430428
2,1998,0,5,6,9126,1,1699460720,1.945910149
2,1998,0,4,5.19,9126,5,1699460720,1.822935087
2,1998,0,0,3.56,9126,2,1699460720,1.517322624
2,1998,0,2,3.55,9126,0,1699460720,1.515127233
2,1998,0,1,2.07,9126,2,1699460720,1.121677562
2,1998,0,3,0.6,9126,4,1699460720,0.470003629
2,1998,1,3,0.46,9126,4,1699460720,0.378436436
2,1999,1,5,39.55,8546,1,55158464,3.702535781
2,1999,1,4,23.46,8546,5,55158464,3.19703913
2,1999,1,2,13.47,8546,0,55158464,2.672077541
2,1999,1,0,10.82,8546,2,55158464,2.469793012
2,1999,1,1,10.42,8546,2,55158464,2.435366204
2,1999,0,4,5.02,8546,5,55158464,1.795087259
2,1999,0,5,4.82,8546,1,55158464,1.761300262
2,1999,0,2,3.36,8546,0,55158464,1.472472057
2,1999,0,0,3.13,8546,2,55158464,1.418277407
2,1999,0,1,1.95,8546,2,55158464,1.08180517
2,1999,1,3,0.6,8546,4,55158464,0.470003629
2,1999,0,3,0.59,8546,4,55158464,0.463734016
2,2000,1,5,44.18,8462,1,735908464,3.810654511
2,2000,1,4,25.8,8462,5,735908464,3.288401888
2,2000,1,2,14.11,8462,0,735908464,2.715356776
2,2000,1,0,14,8462,2,735908464,2.708050201
2,2000,1,1,12.72,8462,2,735908464,2.618854622
2,2000,0,4,4.82,8462,5,735908464,1.761300262
2,2000,0,5,4.56,8462,1,735908464,1.715598108
2,2000,0,2,4.09,8462,0,735908464,1.627277831
2,2000,0,0,3.57,8462,2,735908464,1.519513205
2,2000,0,1,2.41,8462,2,735908464,1.226712291
2,2000,0,3,0.62,8462,4,735908464,0.482426149
2,2000,1,3,0.51,8462,4,735908464,0.412109651
2,2001,1,5,45.66,7900,5,1886189648,3.842887267
2,2001,1,4,27.94,7900,5,1886189648,3.365224721
2,2001,1,0,15.58,7900,4,1886189648,2.80819715
2,2001,1,2,15.08,7900,0,1886189648,2.777576264
2,2001,1,1,14.02,7900,2,1886189648,2.709382646
2,2001,0,5,5.83,7900,5,1886189648,1.921324674
2,2001,0,0,5.09,7900,4,1886189648,1.806648082
2,2001,0,4,4.91,7900,5,1886189648,1.776645831
2,2001,0,2,4.88,7900,0,1886189648,1.771556762
2,2001,0,1,3.05,7900,2,1886189648,1.398716881
2,2001,1,3,0.82,7900,4,1886189648,0.598836501
2,2001,0,3,0.7,7900,4,1886189648,0.530628251
2,2002,1,5,41.31,2840,5,1060243556,3.745023465
2,2002,1,4,25.76,2840,5,1060243556,3.286908235
2,2002,1,0,16.27,2840,4,1060243556,2.848970892
2,2002,1,1,14.94,2840,2,1060243556,2.768831673
2,2002,1,2,14.77,2840,0,1060243556,2.758109401
2,2002,0,4,6.35,2840,5,1060243556,1.994700313
2,2002,0,5,5.73,2840,5,1060243556,1.906575144
2,2002,0,0,4.84,2840,4,1060243556,1.764730797
2,2002,0,2,4.45,2840,0,1060243556,1.695615609
2,2002,0,1,3.28,2840,2,1060243556,1.45395301
2,2002,1,3,1.05,2840,4,1060243556,0.717839793
2,2002,0,3,0.67,2840,4,1060243556,0.512823626
2,2003,1,5,46.75,3668,5,1262045388,3.865979067
2,2003,1,4,23.83,3668,5,1262045388,3.2120526
2,2003,1,0,19.15,3668,4,1262045388,3.003204288
2,2003,1,1,16.02,3668,2,1262045388,2.834389123
2,2003,1,2,14.75,3668,0,1262045388,2.756840365
2,2003,0,5,6.51,3668,5,1262045388,2.016235466
2,2003,0,0,5.49,3668,4,1262045388,1.870262531
2,2003,0,4,5.15,3668,5,1262045388,1.816452082
2,2003,0,2,4.45,3668,0,1262045388,1.695615609
2,2003,0,1,2.41,3668,2,1262045388,1.226712291
2,2003,1,3,1.05,3668,4,1262045388,0.717839793
2,2003,0,3,0.73,3668,4,1262045388,0.548121409
2,2004,1,5,38.25,4683,5,1449173205,3.669951444
2,2004,1,4,20.33,4683,5,1449173205,3.060114532
2,2004,1,0,19.59,4683,4,1449173205,3.024805521
2,2004,1,1,15.19,4683,2,1449173205,2.784393768
2,2004,1,2,13.98,4683,0,1449173205,2.706715978
2,2004,0,0,4.88,4683,4,1449173205,1.771556762
2,2004,0,4,4.7,4683,5,1449173205,1.740466175
2,2004,0,5,4.66,4683,5,1449173205,1.733423892
2,2004,0,2,4.16,4683,0,1449173205,1.640936579
2,2004,0,1,3.37,4683,2,1449173205,1.474763009
2,2004,1,3,1.22,4683,4,1449173205,0.797507196
2,2004,0,3,0.73,4683,4,1449173205,0.548121409
2,2005,1,5,37.43,5590,5,1168599396,3.648838405
2,2005,1,4,19.52,5590,5,1168599396,3.02140002
2,2005,1,0,19.08,5590,4,1168599396,2.999724295
2,2005,1,1,15.01,5590,2,1168599396,2.773213527
2,2005,1,2,12.43,5590,0,1168599396,2.597491011
2,2005,0,4,5.47,5590,5,1168599396,1.867176109
2,2005,0,5,5.36,5590,5,1168599396,1.850028377
2,2005,0,0,4.54,5590,4,1168599396,1.711994501
2,2005,0,2,3.8,5590,0,1168599396,1.568615918
2,2005,0,1,3.45,5590,2,1168599396,1.492904096
2,2005,1,3,1.47,5590,4,1168599396,0.904218151
2,2005,0,3,0.62,5590,4,1168599396,0.482426149
2,2006,1,5,39.68,6475,5,629026833,3.705736571
2,2006,1,0,19.54,6475,4,629026833,3.022374205
2,2006,1,4,19.17,6475,5,629026833,3.004196352
2,2006,1,1,15.74,6475,2,629026833,2.817801065
2,2006,1,2,13.34,6475,0,629026833,2.663052835
2,2006,0,0,5.35,6475,4,629026833,1.848454813
2,2006,0,4,3.85,6475,5,629026833,1.578978705
2,2006,0,2,3.52,6475,0,629026833,1.508511994
2,2006,0,1,3.42,6475,2,629026833,1.486139696
2,2006,0,5,2.74,6475,5,629026833,1.319085611
2,2006,1,3,1.11,6475,4,629026833,0.746687947
2,2006,0,3,0.76,6475,4,629026833,0.565313809
2,2007,1,5,35.43,7918,5,232300401,3.595392611
2,2007,1,0,17.07,7918,4,232300401,2.894253105
2,2007,1,4,16.96,7918,5,232300401,2.888147063
2,2007,1,1,15.68,7918,2,232300401,2.814210397
2,2007,1,2,12.87,7918,0,232300401,2.629728234
2,2007,0,0,4.43,7918,4,232300401,1.691939134
2,2007,0,1,4.04,7918,2,232300401,1.617406082
2,2007,0,4,3.56,7918,5,232300401,1.517322624
2,2007,0,2,3.37,7918,0,232300401,1.474763009
2,2007,0,5,2.67,7918,5,232300401,1.300191662
2,2007,1,3,1.27,7918,3,232300401,0.819779831
2,2007,0,3,1,7918,3,232300401,0.693147181
2,2008,1,5,32.19,9843,5,780784246,3.502248626
2,2008,1,0,18.33,9843,4,780784246,2.961658293
2,2008,1,4,17.6,9843,5,780784246,2.923161581
2,2008,1,1,16.74,9843,2,780784246,2.875821977
2,2008,1,2,12.94,9843,0,780784246,2.634762405
2,2008,0,0,5.42,9843,4,780784246,1.859418118
2,2008,0,2,3.71,9843,0,780784246,1.549687908
2,2008,0,4,3.5,9843,5,780784246,1.504077397
2,2008,0,5,3.03,9843,5,780784246,1.393766376
2,2008,0,1,2.97,9843,2,780784246,1.378766095
2,2008,1,3,1.1,9843,3,780784246,0.741937345
2,2008,0,3,0.58,9843,3,780784246,0.457424847
2,2009,1,5,27.09,8961,5,2030964510,3.335413641
2,2009,1,0,17.72,8961,4,2030964510,2.929592471
2,2009,1,4,16.17,8961,5,2030964510,2.843163675
2,2009,1,1,15.7,8961,2,2030964510,2.815408719
2,2009,1,2,11.87,8961,0,2030964510,2.554899022
2,2009,0,0,4.91,8961,4,2030964510,1.776645831
2,2009,0,4,3.56,8961,5,2030964510,1.517322624
2,2009,0,1,3.29,8961,2,2030964510,1.456286733
2,2009,0,2,3.17,8961,0,2030964510,1.427916036
2,2009,0,5,2.06,8961,5,2030964510,1.118414916
2,2009,1,3,0.96,8961,3,2030964510,0.672944473
2,2009,0,3,0.82,8961,3,2030964510,0.598836501
2,2010,1,5,31.35,11273,5,1574340212,3.476614021
2,2010,1,0,19.77,11273,4,1574340212,3.033509638
2,2010,1,1,14.98,11273,2,1574340212,2.77133794
2,2010,1,4,14.49,11273,5,1574340212,2.740194654
2,2010,1,2,12.33,11273,2,1574340212,2.590017134
2,2010,0,0,4.47,11273,4,1574340212,1.699278616
2,2010,0,2,3.37,11273,2,1574340212,1.474763009
2,2010,0,1,3.15,11273,2,1574340212,1.423108334
2,2010,0,4,3.08,11273,5,1574340212,1.406096988
2,2010,0,5,2.75,11273,5,1574340212,1.32175584
2,2010,1,3,0.92,11273,3,1574340212,0.652325186
2,2010,0,3,0.58,11273,3,1574340212,0.457424847
2,2011,1,5,26.38,13946,5,1882304167,3.30981282
2,2011,1,0,19.96,13946,4,1882304167,3.042615859
2,2011,1,1,15.65,13946,4,1882304167,2.812410216
2,2011,1,4,14.92,13946,0,1882304167,2.76757618
2,2011,1,2,10.64,13946,2,1882304167,2.454447442
2,2011,0,0,5.1,13946,4,1882304167,1.808288771
2,2011,0,2,3.21,13946,2,1882304167,1.437462648
2,2011,0,1,3.16,13946,4,1882304167,1.425515074
2,2011,0,4,2.85,13946,0,1882304167,1.348073148
2,2011,0,5,2.38,13946,5,1882304167,1.217875709
2,2011,0,3,0.84,13946,3,1882304167,0.609765572
2,2011,1,3,0.78,13946,3,1882304167,0.576613364
2,2012,1,5,32.68,14203,5,521529109,3.516904189
2,2012,1,0,21.4,14203,4,521529109,3.109060959
2,2012,1,1,18.85,14203,4,521529109,2.988204007
2,2012,1,4,15.88,14203,0,521529109,2.826129489
2,2012,1,2,11.44,14203,2,521529109,2.520917087
2,2012,0,0,6.03,14203,4,521529109,1.950186706
2,2012,0,2,3.28,14203,2,521529109,1.45395301
2,2012,0,4,3.24,14203,0,521529109,1.444563269
2,2012,0,1,3.16,14203,4,521529109,1.425515074
2,2012,0,5,2.57,14203,5,521529109,1.272565596
2,2012,1,3,0.8,14203,3,521529109,0.587786665
2,2012,0,3,0.49,14203,3,521529109,0.39877612
2,2013,1,5,24.03,14206,5,2025640932,3.220075105
2,2013,1,0,19.96,14206,4,2025640932,3.042615859
2,2013,1,1,15.25,14206,4,2025640932,2.788092909
2,2013,1,4,13.75,14206,0,2025640932,2.691243083
2,2013,1,2,12.2,14206,2,2025640932,2.58021683
2,2013,0,0,4.93,14206,4,2025640932,1.780024213
2,2013,0,1,3.16,14206,4,2025640932,1.425515074
2,2013,0,2,3.08,14206,2,2025640932,1.406096988
2,2013,0,4,3.01,14206,0,2025640932,1.388791241
2,2013,0,5,2.23,14206,5,2025640932,1.172482137
2,2013,0,3,0.91,14206,3,2025640932,0.647103242
2,2013,1,3,0.91,14206,3,2025640932,0.647103242
2,2014,1,5,27.16,13400,5,1961303676,3.337902531
2,2014,1,0,21.13,13400,4,1961303676,3.096934154
2,2014,1,1,16.2,13400,4,1961303676,2.844909384
2,2014,1,4,13.72,13400,0,1961303676,2.689207113
2,2014,1,2,12.73,13400,2,1961303676,2.61958322
2,2014,0,0,6.02,13400,4,1961303676,1.948763218
2,2014,0,2,3.77,13400,2,1961303676,1.562346305
2,2014,0,1,3.66,13400,4,1961303676,1.539015448
2,2014,0,4,3.15,13400,0,1961303676,1.423108334
2,2014,0,5,1.89,13400,5,1961303676,1.061256502
2,2014,0,3,0.99,13400,3,1961303676,0.688134639
2,2014,1,3,0.93,13400,3,1961303676,0.657520003
2,2015,1,5,34.38,14981,5,2043798565,3.566146689
2,2015,1,0,18.74,14981,4,2043798565,2.982647034
2,2015,1,4,14.31,14981,0,2043798565,2.72850621
2,2015,1,1,14.13,14981,4,2043798565,2.716679528
2,2015,1,2,12.25,14981,2,2043798565,2.583997552
2,2015,0,0,4.51,14981,4,2043798565,1.706564623
2,2015,0,4,3.55,14981,0,2043798565,1.515127233
2,2015,0,1,3.52,14981,4,2043798565,1.508511994
2,2015,0,2,3.13,14981,2,2043798565,1.418277407
2,2015,0,5,2.01,14981,5,2043798565,1.101940079
2,2015,1,3,1.06,14981,3,2043798565,0.722705983
2,2015,0,3,0.54,14981,3,2043798565,0.431782416
3,1990,1,2,7.51,756,5,2038128438,2.141241943
3,1990,1,5,7.43,756,1,2038128438,2.131796772
3,1990,1,4,5.98,756,1,2038128438,1.943048917
3,1990,1,1,5.21,756,0,2038128438,1.826160896
3,1990,0,2,4.19,756,5,2038128438,1.646733697
3,1990,1,0,3.67,756,2,2038128438,1.541159072
3,1990,0,4,2.68,756,1,2038128438,1.302912752
3,1990,0,5,2.04,756,1,2038128438,1.111857515
3,1990,0,1,1.25,756,0,2038128438,0.810930216
3,1990,0,0,1.16,756,2,2038128438,0.770108222
3,1990,0,3,0,756,2,2038128438,0
3,1990,1,3,0,756,2,2038128438,0
3,1991,1,5,17.36,640,1,2068526522,2.910174385
3,1991,1,1,6.37,640,0,2068526522,1.997417706
3,1991,0,4,4.44,640,5,2068526522,1.693779061
3,1991,1,4,4.43,640,5,2068526522,1.691939134
3,1991,1,2,4.02,640,0,2068526522,1.613429934
3,1991,0,5,3.78,640,1,2068526522,1.564440547
3,1991,0,2,2.27,640,0,2068526522,1.184789985
3,1991,1,0,2.03,640,2,2068526522,1.10856262
3,1991,0,1,1.17,640,0,2068526522,0.774727168
3,1991,0,0,0,640,2,2068526522,0
3,1991,0,3,0,640,4,2068526522,0
3,1991,1,3,0,640,4,2068526522,0
3,1992,1,5,10.64,385,1,1272577456,2.454447442
3,1992,1,4,6.97,385,5,1272577456,2.075684493
3,1992,1,2,6.1,385,0,1272577456,1.960094784
3,1992,1,1,4.8,385,0,1272577456,1.757857918
3,1992,0,4,3.8,385,5,1272577456,1.568615918
3,1992,0,5,3.75,385,1,1272577456,1.558144618
3,1992,1,0,3,385,2,1272577456,1.386294361
3,1992,0,2,1.46,385,0,1272577456,0.90016135
3,1992,0,0,0.34,385,2,1272577456,0.292669614
3,1992,0,1,0,385,0,1272577456,0
3,1992,0,3,0,385,4,1272577456,0
3,1992,1,3,0,385,4,1272577456,0
3,1993,0,5,11.3,357,1,1201313201,2.509599262
3,1993,1,4,8.83,357,5,1201313201,2.285438934
3,1993,1,5,7.04,357,1,1201313201,2.084429083
3,1993,1,2,6.72,357,0,1201313201,2.043814364
3,1993,1,1,5.56,357,0,1201313201,1.880990603
3,1993,0,4,5.07,357,5,1201313201,1.803358605
3,1993,1,0,2.3,357,2,1201313201,1.193922468
3,1993,0,1,1.79,357,0,1201313201,1.026041596
3,1993,0,2,1.42,357,0,1201313201,0.88376754
3,1993,0,0,1.02,357,2,1201313201,0.703097511
3,1993,0,3,0,357,4,1201313201,0
3,1993,1,3,0,357,4,1201313201,0
3,1994,1,5,24.82,387,1,1315158670,3.251149385
3,1994,0,5,9.67,387,1,1315158670,2.367436065
3,1994,1,4,8.49,387,5,1315158670,2.250238613
3,1994,1,2,8.1,387,0,1315158670,2.208274414
3,1994,0,4,6.29,387,5,1315158670,1.986503546
3,1994,1,1,3.37,387,0,1315158670,1.474763009
3,1994,1,0,1.95,387,2,1315158670,1.08180517
3,1994,0,2,1.6,387,0,1315158670,0.955511445
3,1994,0,0,1.34,387,2,1315158670,0.850150929
3,1994,1,3,0.52,387,4,1315158670,0.418710335
3,1994,0,1,0.31,387,0,1315158670,0.270027137
3,1994,0,3,0.27,387,4,1315158670,0.2390169
3,1995,1,4,11.97,426,5,1468317350,2.562638998
3,1995,1,2,8.1,426,0,1468317350,2.208274414
3,1995,1,1,7.25,426,2,1468317350,2.1102132
3,1995,1,5,7.14,426,1,1468317350,2.09679018
3,1995,0,5,3.89,426,1,1468317350,1.587192303
3,1995,0,4,3.73,426,5,1468317350,1.553925203
3,1995,0,1,3.51,426,2,1468317350,1.506297154
3,1995,1,0,3.19,426,2,1468317350,1.432700734
3,1995,0,2,1.76,426,0,1468317350,1.01523068
3,1995,0,0,0.99,426,2,1468317350,0.688134639
3,1995,1,3,0.26,426,4,1468317350,0.231111721
3,1995,0,3,0,426,4,1468317350,0
3,1996,1,5,10.75,458,1,1596968913,2.463853241
3,1996,1,4,7.31,458,5,1596968913,2.117459609
3,1996,1,2,5.86,458,0,1596968913,1.925707442
3,1996,1,1,4.57,458,2,1596968913,1.717395054
3,1996,0,4,3.97,458,5,1596968913,1.60341984
3,1996,0,2,1.49,458,0,1596968913,0.91228271
3,1996,1,0,1.25,458,2,1596968913,0.810930216
3,1996,0,1,1,458,2,1596968913,0.693147181
3,1996,0,0,0.32,458,2,1596968913,0.277631737
3,1996,0,3,0.27,458,4,1596968913,0.2390169
3,1996,1,3,0.26,458,4,1596968913,0.231111721
3,1996,0,5,0,458,1,1596968913,0
3,1997,1,4,8.53,465,5,1639492424,2.254444718
3,1997,1,2,6.1,465,0,1639492424,1.960094784
3,1997,0,5,5.84,465,1,1639492424,1.922787732
3,1997,1,5,3.51,465,1,1639492424,1.506297154
3,1997,1,1,3.19,465,2,1639492424,1.432700734
3,1997,0,4,2.63,465,5,1639492424,1.289232648
3,1997,1,0,1.22,465,2,1639492424,0.797507196
3,1997,0,2,0.61,465,0,1639492424,0.476234179
3,1997,0,1,0.34,465,2,1639492424,0.292669614
3,1997,1,3,0.26,465,4,1639492424,0.231111721
3,1997,0,0,0,465,2,1639492424,0
3,1997,0,3,0,465,4,1639492424,0
3,1998,1,5,6.76,532,1,1893726437,2.048982334
3,1998,1,4,6.58,532,5,1893726437,2.0255132
3,1998,1,2,4.49,532,0,1893726437,1.702928256
3,1998,1,1,2.14,532,2,1893726437,1.1442228
3,1998,0,4,1.99,532,5,1893726437,1.095273387
3,1998,0,5,1.88,532,1,1893726437,1.057790294
3,1998,0,2,1.77,532,0,1893726437,1.01884732
3,1998,1,0,1.19,532,2,1893726437,0.783901544
3,1998,0,1,0.35,532,2,1893726437,0.300104592
3,1998,0,3,0.27,532,4,1893726437,0.2390169
