country,year,sex,age,suicides_no,population,suicides/100k pop,gdp_per_capita ($),generation,GDP_for_year ($)
1,2009,1,2,0,12978,0,14335,0,1224253000
1,2009,1,3,0,8599,0,14335,3,1224253000
1,2009,1,4,0,4349,0,14335,5,1224253000
1,2009,1,5,0,1042,0,14335,5,1224253000
1,2012,0,0,0,8435,0,13657,4,1211411704
1,2012,0,1,0,7215,0,13657,4,1211411704
1,2012,0,2,0,15193,0,13657,2,1211411704
1,2012,0,3,0,8401,0,13657,3,1211411704
1,2012,0,4,0,5512,0,13657,0,1211411704
1,2012,0,5,0,1625,0,13657,5,1211411704
1,2012,1,0,0,7893,0,13657,4,1211411704
1,2012,1,1,0,6629,0,13657,4,1211411704
1,2012,1,2,0,13280,0,13657,2,1211411704
1,2012,1,3,0,8475,0,13657,3,1211411704
1,2012,1,4,0,4994,0,13657,0,1211411704
1,2012,1,5,0,1051,0,13657,5,1211411704
1,2013,0,0,0,8494,0,13287,4,1192925407
1,2013,0,1,0,7397,0,13287,4,1192925407
1,2013,0,2,0,15236,0,13287,2,1192925407
1,2013,0,3,0,8353,0,13287,3,1192925407
1,2013,0,4,0,5787,0,13287,0,1192925407
1,2013,0,5,0,1652,0,13287,5,1192925407
1,2013,1,0,0,8061,0,13287,4,1192925407
1,2013,1,1,0,6782,0,13287,4,1192925407
1,2013,1,2,0,13302,0,13287,2,1192925407
1,2013,1,3,0,8405,0,13287,3,1192925407
1,2013,1,4,0,5238,0,13287,0,1192925407
1,2013,1,5,0,1072,0,13287,5,1192925407
1,2014,0,0,0,8537,0,14093,4,1280133333
1,2014,0,1,0,7578,0,14093,4,1280133333
1,2014,0,2,0,15273,0,14093,2,1280133333
1,2014,0,3,0,8296,0,14093,3,1280133333
1,2014,0,4,0,6085,0,14093,0,1280133333
1,2014,0,5,0,1686,0,14093,5,1280133333
1,2014,1,0,0,8208,0,14093,4,1280133333
1,2014,1,1,0,6928,0,14093,4,1280133333
1,2014,1,2,0,13325,0,14093,2,1280133333
1,2014,1,3,0,8335,0,14093,3,1280133333
1,2014,1,4,0,5503,0,14093,0,1280133333
1,2014,1,5,0,1083,0,14093,5,1280133333
1,2015,0,4,1,6403,15.62,14853,0,1364863037
1,2015,0,0,0,8561,0,14853,4,1364863037
1,2015,0,1,0,7740,0,14853,4,1364863037
1,2015,0,2,0,15323,0,14853,2,1364863037
1,2015,0,3,0,8239,0,14853,3,1364863037
1,2015,0,5,0,1724,0,14853,5,1364863037
1,2015,1,0,0,8331,0,14853,4,1364863037
1,2015,1,1,0,7059,0,14853,4,1364863037
1,2015,1,2,0,13370,0,14853,2,1364863037
1,2015,1,3,0,8268,0,14853,3,1364863037
1,2015,1,4,0,5784,0,14853,0,1364863037
1,2015,1,5,0,1087,0,14853,5,1364863037
2,1985,1,5,202,363000,55.65,3264,1,1777644316
2,1985,1,4,485,1997000,24.29,3264,1,1777644316
2,1985,1,2,414,3346300,12.37,3264,5,1777644316
2,1985,0,4,210,2304000,9.11,3264,1,1777644316
2,1985,1,1,177,2234200,7.92,3264,0,1777644316
2,1985,0,5,41,537000,7.64,3264,1,1777644316
2,1985,1,0,156,2415200,6.46,3264,2,1777644316
2,1985,0,2,142,3355300,4.23,3264,5,1777644316
2,1985,0,1,65,2185200,2.97,3264,0,1777644316
2,1985,0,0,69,2354200,2.93,3264,2,1777644316
2,1985,1,3,16,3044200,0.53,3264,2,1777644316
2,1985,0,3,11,2955200,0.37,3264,2,1777644316
2,1986,1,5,230,365000,63.01,4072,1,734706933
2,1986,1,4,530,2008300,26.39,4072,1,734706933
2,1986,1,2,478,3365200,14.2,4072,5,734706933
2,1986,1,1,209,2246900,9.3,4072,0,734706933
2,1986,0,5,48,540200,8.89,4072,1,734706933
2,1986,0,4,201,2317100,8.67,4072,1,734706933
2,1986,1,0,186,2428900,7.66,4072,2,734706933
2,1986,0,2,188,3374300,5.57,4072,5,734706933
2,1986,0,1,96,2197600,4.37,4072,0,734706933
2,1986,0,0,101,2367600,4.27,4072,2,734706933
2,1986,1,3,10,3061400,0.33,4072,2,734706933
2,1986,0,3,7,2971900,0.24,4072,2,734706933
2,1987,1,5,200,369800,54.08,4026,1,562958338
2,1987,1,4,532,2034500,26.15,4026,1,562958338
2,1987,1,2,482,3409100,14.14,4026,5,562958338
2,1987,0,5,57,547000,10.42,4026,1,562958338
2,1987,0,4,224,2347300,9.54,4026,1,562958338
2,1987,1,1,192,2276200,8.44,4026,0,562958338
2,1987,1,0,179,2460600,7.27,4026,2,562958338
2,1987,0,2,209,3418300,6.11,4026,5,562958338
2,1987,0,1,89,2226200,4,4026,0,562958338
2,1987,0,0,93,2398400,3.88,4026,2,562958338
2,1987,1,3,15,3101300,0.48,4026,2,562958338
2,1987,0,3,14,3010700,0.47,4026,2,562958338
2,1988,1,5,216,392000,55.1,4458,1,1652765612
2,1988,1,4,550,2079000,26.46,4458,1,1652765612
2,1988,1,2,477,3503000,13.62,4458,5,1652765612
2,1988,0,5,61,602000,10.13,4458,1,1652765612
2,1988,0,4,233,2412000,9.66,4458,1,1652765612
2,1988,1,1,215,2276000,9.45,4458,0,1652765612
2,1988,1,0,211,2524000,8.36,4458,2,1652765612
2,1988,0,2,198,3508000,5.64,4458,5,1652765612
2,1988,0,0,101,2459000,4.11,4458,2,1652765612
2,1988,0,1,61,2228000,2.74,4458,0,1652765612
2,1988,1,3,20,3210000,0.62,4458,2,1652765612
2,1988,0,3,11,3115000,0.35,4458,2,1652765612
2,1989,1,5,208,400000,52,2670,1,672513292
2,1989,1,4,548,2105000,26.03,2670,1,672513292
2,1989,1,2,462,3561000,12.97,2670,5,672513292
2,1989,0,5,65,622000,10.45,2670,1,672513292
2,1989,1,1,219,2287000,9.58,2670,0,672513292
2,1989,0,4,201,2446000,8.22,2670,1,672513292
2,1989,1,0,186,2575000,7.22,2670,2,672513292
2,1989,0,2,166,3563000,4.66,2670,5,672513292
2,1989,0,1,83,2240000,3.71,2670,0,672513292
2,1989,0,0,80,2509000,3.19,2670,2,672513292
2,1989,1,3,18,3245000,0.55,2670,2,672513292
2,1989,0,3,11,3149000,0.35,2670,2,672513292
2,1990,1,5,226,411100,54.97,4859,1,381552053
2,1990,1,4,502,2128000,23.59,4859,1,381552053
2,1990,1,2,439,3619000,12.13,4859,5,381552053
2,1990,0,5,61,643000,9.49,4859,1,381552053
2,1990,1,1,182,2297000,7.92,4859,0,381552053
2,1990,0,4,190,2477000,7.67,4859,1,381552053
2,1990,1,0,174,2635000,6.6,4859,2,381552053
2,1990,0,2,163,3622000,4.5,4859,5,381552053
2,1990,0,0,91,2568000,3.54,4859,2,381552053
2,1990,0,1,76,2251000,3.38,4859,0,381552053
2,1990,1,3,22,3269000,0.67,4859,2,381552053
2,1990,0,3,14,3171000,0.44,4859,2,381552053
2,1991,1,5,184,396000,46.46,6404,1,741423244
2,1991,1,4,449,2130000,21.08,6404,5,741423244
2,1991,1,2,398,3580000,11.12,6404,0,741423244
2,1991,1,1,214,2277000,9.4,6404,0,741423244
2,1991,0,5,50,658000,7.6,6404,1,741423244
2,1991,0,4,169,2508000,6.74,6404,5,741423244
2,1991,1,0,179,2738000,6.54,6404,2,741423244
2,1991,0,2,133,3691000,3.6,6404,0,741423244
2,1991,0,1,77,2310000,3.33,6404,0,741423244
2,1991,0,0,61,2689000,2.27,6404,2,741423244
2,1991,1,3,28,3369000,0.83,6404,4,741423244
2,1991,0,3,9,3277000,0.27,6404,4,741423244
2,1992,1,5,194,404900,47.91,7615,1,1155350514
2,1992,1,4,500,2150500,23.25,7615,5,1155350514
2,1992,1,2,488,3616600,13.49,7615,0,1155350514
2,1992,1,1,227,2306200,9.84,7615,0,1155350514
2,1992,1,0,249,2834100,8.79,7615,2,1155350514
2,1992,0,5,46,678000,6.78,7615,1,1155350514
2,1992,0,4,147,2538400,5.79,7615,5,1155350514
2,1992,0,2,140,3755500,3.73,7615,0,1155350514
2,1992,0,1,79,2329100,3.39,7615,0,1155350514
2,1992,0,0,79,2783500,2.84,7615,2,1155350514
2,1992,1,3,22,3371800,0.65,7615,4,1155350514
2,1992,0,3,13,3276800,0.4,7615,4,1155350514
2,1993,1,5,229,413600,55.37,7768,1,518513735
2,1993,1,4,520,2171500,23.95,7768,5,518513735
2,1993,1,2,495,3672300,13.48,7768,0,518513735
2,1993,1,1,233,2336300,9.97,7768,0,518513735
2,1993,0,5,58,698400,8.3,7768,1,518513735
2,1993,1,0,235,2932300,8.01,7768,2,518513735
2,1993,0,4,126,2568300,4.91,7768,5,518513735
2,1993,0,2,144,3820400,3.77,7768,0,518513735
2,1993,0,1,76,2347800,3.24,7768,0,518513735
2,1993,0,0,73,2879300,2.54,7768,2,518513735
2,1993,1,3,25,3367500,0.74,7768,4,518513735
2,1993,0,3,16,3269800,0.49,7768,4,518513735
2,1994,1,5,192,423100,45.38,8328,1,258037760
2,1994,1,4,509,2192500,23.22,8328,5,258037760
2,1994,1,2,527,3729600,14.13,8328,0,258037760
2,1994,1,1,226,2369000,9.54,8328,0,258037760
2,1994,1,0,250,3027200,8.26,8328,2,258037760
2,1994,0,4,135,2597400,5.2,8328,5,258037760
2,1994,0,5,34,719700,4.72,8328,1,258037760
2,1994,0,2,160,3885600,4.12,8328,0,258037760
2,1994,0,0,98,2971300,3.3,8328,2,258037760
2,1994,0,1,72,2369900,3.04,8328,0,258037760
2,1994,1,3,27,3363000,0.8,8328,4,258037760
2,1994,0,3,11,3262900,0.34,8328,4,258037760
2,1995,1,5,190,433800,43.8,8232,1,333712240
2,1995,1,4,515,2214000,23.26,8232,5,333712240
2,1995,1,2,485,3787800,12.8,8232,0,333712240
2,1995,1,1,218,2404900,9.06,8232,2,333712240
2,1995,1,0,277,3112100,8.9,8232,2,333712240
2,1995,0,5,49,742200,6.6,8232,1,333712240
2,1995,0,4,134,2625900,5.1,8232,5,333712240
2,1995,0,2,139,3950100,3.52,8232,0,333712240
2,1995,0,0,101,3053300,3.31,8232,2,333712240
2,1995,0,1,62,2396900,2.59,8232,2,333712240
2,1995,0,3,19,3261100,0.58,8232,4,333712240
2,1995,1,3,15,3363300,0.45,8232,4,333712240
2,1996,1,5,189,445800,42.4,8563,1,1566810352
2,1996,1,4,464,2235900,20.75,8563,5,1566810352
2,1996,1,2,524,3847300,13.62,8563,0,1566810352
2,1996,1,1,226,2442900,9.25,8563,2,1566810352
2,1996,1,0,280,3185600,8.79,8563,2,1566810352
2,1996,0,5,59,766100,7.7,8563,1,1566810352
2,1996,0,4,131,2653800,4.94,8563,5,1566810352
2,1996,0,2,176,4014100,4.38,8563,0,1566810352
2,1996,0,0,105,3123600,3.36,8563,2,1566810352
2,1996,0,1,52,2428400,2.14,8563,2,1566810352
2,1996,1,3,14,3370400,0.42,8563,4,1566810352
2,1996,0,3,9,3266800,0.28,8563,4,1566810352
2,1997,1,5,195,490152,39.78,9057,1,801223872
2,1997,1,4,457,2252148,20.29,9057,5,801223872
2,1997,1,2,501,3934581,12.73,9057,0,801223872
2,1997,1,1,213,2460112,8.66,9057,2,801223872
2,1997,1,0,260,3198193,8.13,9057,2,801223872
2,1997,0,5,47,854095,5.5,9057,1,801223872
2,1997,0,4,131,2668528,4.91,9057,5,801223872
2,1997,0,2,165,4083427,4.04,9057,0,801223872
2,1997,0,0,113,3161000,3.57,9057,2,801223872
2,1997,0,1,72,2474330,2.91,9057,2,801223872
2,1997,1,3,19,3429860,0.55,9057,4,801223872
2,1997,0,3,11,3327355,0.33,9057,4,801223872
2,1998,1,5,201,504164,39.87,9126,1,1699460720
2,1998,1,4,518,2274972,22.77,9126,5,1699460720
2,1998,1,2,508,3990829,12.73,9126,0,1699460720
2,1998,1,0,327,3243944,10.08,9126,2,1699460720
2,1998,1,1,251,2497189,10.05,9126,2,1699460720
2,1998,0,5,53,883724,6,9126,1,1699460720
2,1998,0,4,140,2696429,5.19,9126,5,1699460720
2,1998,0,0,114,3200362,3.56,9126,2,1699460720
2,1998,0,2,147,4143203,3.55,9126,0,1699460720
2,1998,0,1,52,2512005,2.07,9126,2,1699460720
2,1998,0,3,20,3353473,0.6,9126,4,1699460720
2,1998,1,3,16,3456965,0.46,9126,4,1699460720
2,1999,1,5,204,515800,39.55,8546,1,55158464
2,1999,1,4,540,2301840,23.46,8546,5,55158464
2,1999,1,2,545,4045105,13.47,8546,0,55158464
2,1999,1,0,355,3279728,10.82,8546,2,55158464
2,1999,1,1,265,2543861,10.42,8546,2,55158464
2,1999,0,4,137,2727054,5.02,8546,5,55158464
2,1999,0,5,44,912898,4.82,8546,1,55158464
2,1999,0,2,141,4200203,3.36,8546,0,55158464
2,1999,0,0,101,3229424,3.13,8546,2,55158464
2,1999,0,1,50,2559176,1.95,8546,2,55158464
2,1999,1,3,21,3482230,0.6,8546,4,55158464
2,1999,0,3,20,3377543,0.59,8546,4,55158464
2,2000,1,5,232,525161,44.18,8462,1,735908464
2,2000,1,4,602,2333377,25.8,8462,5,735908464
2,2000,1,2,578,4096814,14.11,8462,0,735908464
2,2000,1,0,463,3306109,14,8462,2,735908464
2,2000,1,1,331,2602314,12.72,8462,2,735908464
2,2000,0,4,133,2760512,4.82,8462,5,735908464
2,2000,0,5,43,941957,4.56,8462,1,735908464
2,2000,0,2,174,4253771,4.09,8462,0,735908464
2,2000,0,0,116,3249247,3.57,8462,2,735908464
2,2000,0,1,63,2617723,2.41,8462,2,735908464
2,2000,0,3,21,3396135,0.62,8462,4,735908464
2,2000,1,3,18,3502413,0.51,8462,4,735908464
2,2001,1,5,250,547473,45.66,7900,5,1886189648
2,2001,1,4,659,2358654,27.94,7900,5,1886189648
2,2001,1,0,518,3325440,15.58,7900,4,1886189648
2,2001,1,2,625,4145861,15.08,7900,0,1886189648
2,2001,1,1,375,2675285,14.02,7900,2,1886189648
2,2001,0,5,57,978346,5.83,7900,5,1886189648
2,2001,0,0,166,3262682,5.09,7900,4,1886189648
2,2001,0,4,137,2788628,4.91,7900,5,1886189648
2,2001,0,2,210,4306817,4.88,7900,0,1886189648
2,2001,0,1,82,2690206,3.05,7900,2,1886189648
2,2001,1,3,29,3519935,0.82,7900,4,1886189648
2,2001,0,3,24,3411619,0.7,7900,4,1886189648
2,2002,1,5,234,566447,41.31,2840,5,1060243556
2,2002,1,4,615,2387478,25.76,2840,5,1060243556
2,2002,1,0,542,3331708,16.27,2840,4,1060243556
2,2002,1,1,412,2758283,14.94,2840,2,1060243556
2,2002,1,2,619,4191889,14.77,2840,0,1060243556
2,2002,0,4,179,2819507,6.35,2840,5,1060243556
2,2002,0,5,58,1012399,5.73,2840,5,1060243556
2,2002,0,0,158,3263542,4.84,2840,4,1060243556
2,2002,0,2,194,4355651,4.45,2840,0,1060243556
2,2002,0,1,91,2772560,3.28,2840,2,1060243556
2,2002,1,3,37,3529201,1.05,2840,4,1060243556
2,2002,0,3,23,3418842,0.67,2840,4,1060243556
2,2003,1,5,272,581842,46.75,3668,5,1262045388
2,2003,1,4,577,2420864,23.83,3668,5,1262045388
2,2003,1,0,638,3331226,19.15,3668,4,1262045388
2,2003,1,1,456,2845955,16.02,3668,2,1262045388
2,2003,1,2,625,4237124,14.75,3668,0,1262045388
2,2003,0,5,68,1044188,6.51,3668,5,1262045388
2,2003,0,0,179,3258029,5.49,3668,4,1262045388
2,2003,0,4,147,2854473,5.15,3668,5,1262045388
2,2003,0,2,196,4402438,4.45,3668,0,1262045388
2,2003,0,1,69,2859003,2.41,3668,2,1262045388
2,2003,1,3,37,3531507,1.05,3668,4,1262045388
2,2003,0,3,25,3419258,0.73,3668,4,1262045388
2,2004,1,5,227,593409,38.25,4683,5,1449173205
2,2004,1,4,500,2459960,20.33,4683,5,1449173205
2,2004,1,0,653,3333328,19.59,4683,4,1449173205
2,2004,1,1,445,2930079,15.19,4683,2,1449173205
2,2004,1,2,599,4284709,13.98,4683,0,1449173205
2,2004,0,0,159,3255244,4.88,4683,4,1449173205
2,2004,0,4,136,2895423,4.7,4683,5,1449173205
2,2004,0,5,50,1073648,4.66,4683,5,1449173205
2,2004,0,2,185,4450210,4.16,4683,0,1449173205
2,2004,0,1,99,2940630,3.37,4683,2,1449173205
2,2004,1,3,43,3530061,1.22,4683,4,1449173205
2,2004,0,3,25,3416244,0.73,4683,4,1449173205
2,2005,1,5,225,601176,37.43,5590,5,1168599396
2,2005,1,4,489,2505136,19.52,5590,5,1168599396
2,2005,1,0,638,3343414,19.08,5590,4,1168599396
2,2005,1,1,451,3004991,15.01,5590,2,1168599396
2,2005,1,2,539,4336453,12.43,5590,0,1168599396
2,2005,0,4,161,2943135,5.47,5590,5,1168599396
2,2005,0,5,59,1101024,5.36,5590,5,1168599396
2,2005,0,0,148,3260468,4.54,5590,4,1168599396
2,2005,0,2,171,4500787,3.8,5590,0,1168599396
2,2005,0,1,104,3011376,3.45,5590,2,1168599396
2,2005,1,3,52,3528848,1.47,5590,4,1168599396
2,2005,0,3,21,3413809,0.62,5590,4,1168599396
2,2006,1,5,246,620010,39.68,6475,5,629026833
2,2006,1,0,656,3357424,19.54,6475,4,629026833
2,2006,1,4,487,2540712,19.17,6475,5,629026833
2,2006,1,1,483,3068991,15.74,6475,2,629026833
2,2006,1,2,585,4383730,13.34,6475,0,629026833
2,2006,0,0,175,3271703,5.35,6475,4,629026833
2,2006,0,4,115,2983954,3.85,6475,5,629026833
2,2006,0,2,160,4549471,3.52,6475,0,629026833
2,2006,0,1,105,3070419,3.42,6475,2,629026833
2,2006,0,5,31,1132977,2.74,6475,5,629026833
2,2006,1,3,39,3527369,1.11,6475,4,629026833
2,2006,0,3,26,3412126,0.76,6475,4,629026833
2,2007,1,5,225,634995,35.43,7918,5,232300401
2,2007,1,0,577,3381171,17.07,7918,4,232300401
2,2007,1,4,438,2582754,16.96,7918,5,232300401
2,2007,1,1,490,3125322,15.68,7918,2,232300401
2,2007,1,2,571,4436541,12.87,7918,0,232300401
2,2007,0,0,146,3292790,4.43,7918,4,232300401
2,2007,0,1,126,3120162,4.04,7918,2,232300401
2,2007,0,4,108,3033008,3.56,7918,5,232300401
2,2007,0,2,155,4601874,3.37,7918,0,232300401
2,2007,0,5,31,1161794,2.67,7918,5,232300401
2,2007,1,3,45,3530454,1.27,7918,3,232300401
2,2007,0,3,34,3414627,1,7918,3,232300401
2,2008,1,5,208,646185,32.19,9843,5,780784246
2,2008,1,0,625,3410092,18.33,9843,4,780784246
2,2008,1,4,463,2630686,17.6,9843,5,780784246
2,2008,1,1,531,3172743,16.74,9843,2,780784246
2,2008,1,2,582,4496672,12.94,9843,0,780784246
2,2008,0,0,180,3319037,5.42,9843,4,780784246
2,2008,0,2,173,4660022,3.71,9843,0,780784246
2,2008,0,4,108,3088727,3.5,9843,5,780784246
2,2008,0,5,36,1188016,3.03,9843,5,780784246
2,2008,0,1,94,3159967,2.97,9843,2,780784246
2,2008,1,3,39,3539110,1.1,9843,3,780784246
2,2008,0,3,20,3422263,0.58,9843,3,780784246
2,2009,1,5,177,653486,27.09,8961,5,2030964510
2,2009,1,0,609,3436265,17.72,8961,4,2030964510
2,2009,1,4,434,2683502,16.17,8961,5,2030964510
2,2009,1,1,504,3210244,15.7,8961,2,2030964510
2,2009,1,2,542,4566645,11.87,8961,0,2030964510
2,2009,0,0,164,3342385,4.91,8961,4,2030964510
2,2009,0,4,112,3148915,3.56,8961,5,2030964510
2,2009,0,1,105,3189773,3.29,8961,2,2030964510
2,2009,0,2,150,4726814,3.17,8961,0,2030964510
2,2009,0,5,25,1211934,2.06,8961,5,2030964510
2,2009,1,3,34,3553154,0.96,8961,3,2030964510
2,2009,0,3,28,3434884,0.82,8961,3,2030964510
2,2010,1,5,206,657096,31.35,11273,5,1574340212
2,2010,1,0,683,3455127,19.77,11273,4,1574340212
2,2010,1,1,485,3237957,14.98,11273,2,1574340212
2,2010,1,4,397,2740656,14.49,11273,5,1574340212
2,2010,1,2,573,4648068,12.33,11273,2,1574340212
2,2010,0,0,150,3358103,4.47,11273,4,1574340212
2,2010,0,2,162,4804030,3.37,11273,2,1574340212
2,2010,0,1,101,3210247,3.15,11273,2,1574340212
2,2010,0,4,99,3212253,3.08,11273,5,1574340212
2,2010,0,5,34,1234182,2.75,11273,5,1574340212
2,2010,1,3,33,3570316,0.92,11273,3,1574340212
2,2010,0,3,20,3450419,0.58,11273,3,1574340212
2,2011,1,5,178,674738,26.38,13946,5,1882304167
2,2011,1,0,693,3471151,19.96,13946,4,1882304167
2,2011,1,1,510,3258804,15.65,13946,4,1882304167
2,2011,1,4,416,2788575,14.92,13946,0,1882304167
2,2011,1,2,504,4738525,10.64,13946,2,1882304167
2,2011,0,0,172,3372659,5.1,13946,4,1882304167
2,2011,0,2,157,4893085,3.21,13946,2,1882304167
2,2011,0,1,102,3224774,3.16,13946,4,1882304167
2,2011,0,4,93,3268753,2.85,13946,0,1882304167
2,2011,0,5,30,1260121,2.38,13946,5,1882304167
2,2011,0,3,29,3472180,0.84,13946,3,1882304167
2,2011,1,3,28,3592374,0.78,13946,3,1882304167
2,2012,1,5,225,688560,32.68,14203,5,521529109
2,2012,1,0,745,3480902,21.4,14203,4,521529109
2,2012,1,1,616,3268154,18.85,14203,4,521529109
2,2012,1,4,451,2839783,15.88,14203,0,521529109
2,2012,1,2,554,4841057,11.44,14203,2,521529109
2,2012,0,0,204,3380770,6.03,14203,4,521529109
2,2012,0,2,164,4993138,3.28,14203,2,521529109
2,2012,0,4,108,3328463,3.24,14203,0,521529109
2,2012,0,1,102,3228400,3.16,14203,4,521529109
2,2012,0,5,33,1282726,2.57,14203,5,521529109
2,2012,1,3,29,3615254,0.8,14203,3,521529109
2,2012,0,3,17,3494571,0.49,14203,3,521529109
2,2013,1,5,168,699046,24.03,14206,5,2025640932
2,2013,1,0,696,3486661,19.96,14206,4,2025640932
2,2013,1,1,499,3271373,15.25,14206,4,2025640932
2,2013,1,4,398,2894129,13.75,14206,0,2025640932
2,2013,1,2,604,4950850,12.2,14206,2,2025640932
2,2013,0,0,167,3384642,4.93,14206,4,2025640932
2,2013,0,1,102,3226464,3.16,14206,4,2025640932
2,2013,0,2,157,5099167,3.08,14206,2,2025640932
2,2013,0,4,102,3390673,3.01,14206,0,2025640932
2,2013,0,5,29,1303352,2.23,14206,5,2025640932
2,2013,0,3,32,3515742,0.91,14206,3,2025640932
2,2013,1,3,33,3637026,0.91,14206,3,2025640932
2,2014,1,5,192,706897,27.16,13400,5,1961303676
2,2014,1,0,738,3492454,21.13,13400,4,1961303676
2,2014,1,1,531,3276955,16.2,13400,4,1961303676
2,2014,1,4,405,2951616,13.72,13400,0,1961303676
2,2014,1,2,644,5060862,12.73,13400,2,1961303676
2,2014,0,0,204,3388324,6.02,13400,4,1961303676
2,2014,0,2,196,5203634,3.77,13400,2,1961303676
2,2014,0,1,118,3227239,3.66,13400,4,1961303676
2,2014,0,4,109,3454994,3.15,13400,0,1961303676
2,2014,0,5,25,1323654,1.89,13400,5,1961303676
2,2014,0,3,35,3533961,0.99,13400,3,1961303676
2,2014,1,3,34,3655965,0.93,13400,3,1961303676
2,2015,1,5,245,712691,34.38,14981,5,2043798565
2,2015,1,0,656,3500580,18.74,14981,4,2043798565
2,2015,1,4,431,3011963,14.31,14981,0,2043798565
2,2015,1,1,465,3289927,14.13,14981,4,2043798565
2,2015,1,2,633,5166179,12.25,14981,2,2043798565
2,2015,0,0,153,3394201,4.51,14981,4,2043798565
2,2015,0,4,125,3520779,3.55,14981,0,2043798565
2,2015,0,1,114,3235582,3.52,14981,4,2043798565
2,2015,0,2,166,5301368,3.13,14981,2,2043798565
2,2015,0,5,27,1344980,2.01,14981,5,2043798565
2,2015,1,3,39,3672155,1.06,14981,3,2043798565
2,2015,0,3,19,3549219,0.54,14981,3,2043798565
3,1990,1,2,25,332700,7.51,756,5,2038128438
3,1990,1,5,2,26900,7.43,756,1,2038128438
3,1990,1,4,11,183800,5.98,756,1,2038128438
3,1990,1,1,16,307100,5.21,756,0,2038128438
3,1990,0,2,15,358000,4.19,756,5,2038128438
3,1990,1,0,10,272500,3.67,756,2,2038128438
3,1990,0,4,6,224100,2.68,756,1,2038128438
3,1990,0,5,1,48900,2.04,756,1,2038128438
3,1990,0,1,4,320700,1.25,756,0,2038128438
3,1990,0,0,3,258500,1.16,756,2,2038128438
3,1990,0,3,0,316900,0,756,2,2038128438
3,1990,1,3,0,333600,0,756,2,2038128438
3,1991,1,5,5,28800,17.36,640,1,2068526522
3,1991,1,1,20,313800,6.37,640,0,2068526522
3,1991,0,4,11,247900,4.44,640,5,2068526522
3,1991,1,4,9,203100,4.43,640,5,2068526522
3,1991,1,2,14,348500,4.02,640,0,2068526522
3,1991,0,5,2,52900,3.78,640,1,2068526522
3,1991,0,2,9,396300,2.27,640,0,2068526522
3,1991,1,0,6,295300,2.03,640,2,2068526522
3,1991,0,1,4,342100,1.17,640,0,2068526522
3,1991,0,0,0,286400,0,640,2,2068526522
3,1991,0,3,0,349500,0,640,4,2068526522
3,1991,1,3,0,366200,0,640,4,2068526522
3,1992,1,5,3,28200,10.64,385,1,1272577456
3,1992,1,4,15,215100,6.97,385,5,1272577456
3,1992,1,2,22,360400,6.1,385,0,1272577456
3,1992,1,1,15,312600,4.8,385,0,1272577456
3,1992,0,4,10,263400,3.8,385,5,1272577456
3,1992,0,5,2,53400,3.75,385,1,1272577456
3,1992,1,0,9,300300,3,385,2,1272577456
3,1992,0,2,6,410800,1.46,385,0,1272577456
3,1992,0,0,1,290100,0.34,385,2,1272577456
3,1992,0,1,0,340900,0,385,0,1272577456
3,1992,0,3,0,358200,0,385,4,1272577456
3,1992,1,3,0,375300,0,385,4,1272577456
3,1993,0,5,6,53100,11.3,357,1,1201313201
3,1993,1,4,20,226400,8.83,357,5,1201313201
3,1993,1,5,2,28400,7.04,357,1,1201313201
3,1993,1,2,25,371900,6.72,357,0,1201313201
3,1993,1,1,17,305600,5.56,357,0,1201313201
3,1993,0,4,14,276100,5.07,357,5,1201313201
3,1993,1,0,7,304800,2.3,357,2,1201313201
3,1993,0,1,6,335900,1.79,357,0,1201313201
3,1993,0,2,6,424000,1.42,357,0,1201313201
3,1993,0,0,3,293900,1.02,357,2,1201313201
3,1993,0,3,0,364200,0,357,4,1201313201
3,1993,1,3,0,382300,0,357,4,1201313201
3,1994,1,5,7,28200,24.82,387,1,1315158670
3,1994,0,5,5,51700,9.67,387,1,1315158670
3,1994,1,4,20,235500,8.49,387,5,1315158670
3,1994,1,2,31,382500,8.1,387,0,1315158670
3,1994,0,4,18,286000,6.29,387,5,1315158670
3,1994,1,1,10,297000,3.37,387,0,1315158670
3,1994,1,0,6,308300,1.95,387,2,1315158670
3,1994,0,2,7,437100,1.6,387,0,1315158670
3,1994,0,0,4,297600,1.34,387,2,1315158670
3,1994,1,3,2,385400,0.52,387,4,1315158670
3,1994,0,1,1,326200,0.31,387,0,1315158670
3,1994,0,3,1,367000,0.27,387,4,1315158670
3,1995,1,4,29,242300,11.97,426,5,1468317350
3,1995,1,2,32,395200,8.1,426,0,1468317350
3,1995,1,1,21,289500,7.25,426,2,1468317350
3,1995,1,5,2,28000,7.14,426,1,1468317350
3,1995,0,5,2,51400,3.89,426,1,1468317350
3,1995,0,4,11,295200,3.73,426,5,1468317350
3,1995,0,1,11,313300,3.51,426,2,1468317350
3,1995,1,0,10,313600,3.19,426,2,1468317350
3,1995,0,2,8,453600,1.76,426,0,1468317350
3,1995,0,0,3,303200,0.99,426,2,1468317350
3,1995,1,3,1,388200,0.26,426,4,1468317350
3,1995,0,3,0,369700,0,426,4,1468317350
3,1996,1,5,3,27900,10.75,458,1,1596968913
3,1996,1,4,18,246200,7.31,458,5,1596968913
3,1996,1,2,24,409800,5.86,458,0,1596968913
3,1996,1,1,13,284300,4.57,458,2,1596968913
